8.432014465332031250e+00,-1.608075141906738281e+00
9.968075752258300781e+00,1.536061286926269531e+00
8.673558235168457031e+00,-1.294517517089843750e+00
8.701155662536621094e+00,2.759742736816406250e-02
9.544339179992675781e+00,8.431835174560546875e-01
1.036692523956298828e+01,8.225860595703125000e-01
1.233549976348876953e+01,1.968574523925781250e+00
1.140167713165283203e+01,-9.338226318359375000e-01
9.689609527587890625e+00,-1.712067604064941406e+00
5.886729717254638672e+00,-3.802879810333251953e+00
7.275712966918945312e+00,1.388983249664306641e+00
6.485789299011230469e+00,-7.899236679077148438e-01
8.365502357482910156e+00,1.879713058471679688e+00
1.117472553253173828e+01,2.809223175048828125e+00
1.691330337524414062e+01,5.738577842712402344e+00
1.093362617492675781e+01,-5.979677200317382812e+00
8.747679710388183594e+00,-2.185946464538574219e+00
1.295479488372802734e+01,4.207115173339843750e+00
9.644371032714843750e+00,-3.310423851013183594e+00
9.527186393737792969e+00,-1.171846389770507812e-01
9.820011138916015625e+00,2.928247451782226562e-01
9.782384872436523438e+00,-3.762626647949218750e-02
8.752188682556152344e+00,-1.030196189880371094e+00
1.036497688293457031e+01,1.612788200378417969e+00
1.019946670532226562e+01,-1.655101776123046875e-01
7.736898899078369141e+00,-2.462567806243896484e+00
7.167202472686767578e+00,-5.696964263916015625e-01
8.244068145751953125e+00,1.076865673065185547e+00
1.466626739501953125e+01,6.422199249267578125e+00
1.249074268341064453e+01,-2.175524711608886719e+00
1.378536796569824219e+01,1.294625282287597656e+00
6.831169605255126953e+00,-6.954198360443115234e+00
9.294705390930175781e+00,2.463535785675048828e+00
9.167550086975097656e+00,-1.271553039550781250e-01
1.059417819976806641e+01,1.426628112792968750e+00
8.373254776000976562e+00,-2.220923423767089844e+00
1.075594520568847656e+01,2.382690429687500000e+00
1.243358707427978516e+01,1.677641868591308594e+00
5.477780818939208984e+00,-6.955806255340576172e+00
1.293851566314697266e+01,7.460734844207763672e+00
1.271218204498291016e+01,-2.263336181640625000e-01
1.461400604248046875e+01,1.901823997497558594e+00
1.247005748748779297e+01,-2.143948554992675781e+00
5.589991569519042969e+00,-6.880065917968750000e+00
1.290810489654541016e+01,7.318113327026367188e+00
4.579749107360839844e+00,-8.328355789184570312e+00
1.168336772918701172e+01,7.103618621826171875e+00
1.994312095642089844e+01,8.259753227233886719e+00
8.049979209899902344e+00,-1.189314174652099609e+01
8.467863082885742188e+00,4.178838729858398438e-01
8.598635673522949219e+00,1.307725906372070312e-01
1.280173015594482422e+01,4.203094482421875000e+00
8.519167900085449219e+00,-4.282562255859375000e+00
1.065130043029785156e+01,2.132132530212402344e+00
1.005407619476318359e+01,-5.972242355346679688e-01
8.519472122192382812e+00,-1.534604072570800781e+00
1.030872726440429688e+01,1.789255142211914062e+00
1.196601581573486328e+01,1.657288551330566406e+00
9.333250999450683594e+00,-2.632764816284179688e+00
7.629293441772460938e+00,-1.703957557678222656e+00
