1.473048973083496094e+01,6.460485458374023438e+00
1.187251281738281250e+01,-2.857976913452148438e+00
9.250091552734375000e+00,-2.622421264648437500e+00
5.084708213806152344e+00,-4.165383338928222656e+00
7.056645870208740234e+00,1.971937656402587891e+00
1.296015548706054688e+01,5.903509616851806641e+00
1.174834823608398438e+01,-1.211807250976562500e+00
9.126200675964355469e+00,-2.622147560119628906e+00
1.252081680297851562e+01,3.394616127014160156e+00
9.716267585754394531e+00,-2.804549217224121094e+00
4.970272541046142578e+00,-4.745995044708251953e+00
1.059513664245605469e+01,5.624864101409912109e+00
1.104313564300537109e+01,4.479990005493164062e-01
1.419844150543212891e+01,3.155305862426757812e+00
9.329456329345703125e+00,-4.868985176086425781e+00
7.106285095214843750e+00,-2.223171234130859375e+00
5.613448619842529297e+00,-1.492836475372314453e+00
9.859914779663085938e+00,4.246466159820556641e+00
2.065242004394531250e+01,1.079250526428222656e+01
8.004336357116699219e+00,-1.264808368682861328e+01
7.875093936920166016e+00,-1.292424201965332031e-01
7.189168453216552734e+00,-6.859254837036132812e-01
1.549787807464599609e+01,8.308709621429443359e+00
8.903654098510742188e+00,-6.594223976135253906e+00
1.038375854492187500e+01,1.480104446411132812e+00
1.109675502777099609e+01,7.129964828491210938e-01
5.622483253479003906e+00,-5.474271774291992188e+00
1.526486492156982422e+01,9.642381668090820312e+00
1.039188575744628906e+01,-4.872979164123535156e+00
7.594540119171142578e+00,-2.797345638275146484e+00
5.205455780029296875e+00,-2.389084339141845703e+00
1.434371185302734375e+01,9.138256072998046875e+00
1.707478332519531250e+01,2.731071472167968750e+00
6.974362850189208984e+00,-1.010042047500610352e+01
4.126205444335937500e+00,-2.848157405853271484e+00
1.401019763946533203e+01,9.883992195129394531e+00
8.901638031005859375e+00,-5.108559608459472656e+00
9.369002342224121094e+00,4.673643112182617188e-01
8.469481468200683594e+00,-8.995208740234375000e-01
5.952160835266113281e+00,-2.517320632934570312e+00
1.833587837219238281e+01,1.238371753692626953e+01
7.681880950927734375e+00,-1.065399742126464844e+01
5.461713314056396484e+00,-2.220167636871337891e+00
4.692505359649658203e+00,-7.692079544067382812e-01
1.200765514373779297e+01,7.315149784088134766e+00
1.269193935394287109e+01,6.842842102050781250e-01
7.931394100189208984e+00,-4.760545253753662109e+00
8.145070075988769531e+00,2.136759757995605469e-01
9.758707046508789062e+00,1.613636970520019531e+00
1.610912895202636719e+01,6.350421905517578125e+00
7.303431510925292969e+00,-8.805697441101074219e+00
8.970534324645996094e+00,1.667102813720703125e+00
8.914069175720214844e+00,-5.646514892578125000e-02
1.014077568054199219e+01,1.226706504821777344e+00
9.836434364318847656e+00,-3.043413162231445312e-01
1.207071781158447266e+01,2.234283447265625000e+00
9.490955352783203125e+00,-2.579762458801269531e+00
8.298542976379394531e+00,-1.192412376403808594e+00
1.232252597808837891e+01,4.023983001708984375e+00
1.000804042816162109e+01,-2.314485549926757812e+00
