9.210685729980468750e+00,6.352252960205078125e-01
1.055399322509765625e+01,1.343307495117187500e+00
1.204616355895996094e+01,1.492170333862304688e+00
8.901221275329589844e+00,-3.144942283630371094e+00
7.721142292022705078e+00,-1.180078983306884766e+00
8.837667465209960938e+00,1.116525173187255859e+00
1.490394115447998047e+01,6.066273689270019531e+00
7.865064620971679688e+00,-7.038876533508300781e+00
1.123660182952880859e+01,3.371537208557128906e+00
1.285845088958740234e+01,1.621849060058593750e+00
4.432196140289306641e+00,-8.426254749298095703e+00
4.226776123046875000e+00,-2.054200172424316406e-01
1.551195049285888672e+01,1.128517436981201172e+01
1.421181869506835938e+01,-1.300131797790527344e+00
7.737420558929443359e+00,-6.474398136138916016e+00
4.704772472381591797e+00,-3.032648086547851562e+00
9.911667823791503906e+00,5.206895351409912109e+00
8.783850669860839844e+00,-1.127817153930664062e+00
2.641074752807617188e+01,1.762689685821533203e+01
8.721072196960449219e+00,-1.768967533111572266e+01
7.448943138122558594e+00,-1.272129058837890625e+00
5.773906707763671875e+00,-1.675036430358886719e+00
1.054437065124511719e+01,4.770463943481445312e+00
1.229163742065429688e+01,1.747266769409179688e+00
1.161674022674560547e+01,-6.748971939086914062e-01
1.051098918914794922e+01,-1.105751037597656250e+00
7.192350387573242188e+00,-3.318638801574707031e+00
7.886096954345703125e+00,6.937465667724609375e-01
8.512364387512207031e+00,6.262674331665039062e-01
1.452414131164550781e+01,6.011776924133300781e+00
7.392780780792236328e+00,-7.131360530853271484e+00
8.060167312622070312e+00,6.673865318298339844e-01
2.590088367462158203e+00,-5.470078945159912109e+00
1.110511875152587891e+01,8.515030384063720703e+00
1.617313194274902344e+01,5.068013191223144531e+00
8.517925262451171875e+00,-7.655206680297851562e+00
3.303996324539184570e+00,-5.213928937911987305e+00
1.590472412109375000e+01,1.260072779655456543e+01
1.064329910278320312e+01,-5.261425018310546875e+00
1.058911418914794922e+01,-5.418491363525390625e-02
1.189261341094970703e+01,1.303499221801757812e+00
6.218348979949951172e+00,-5.674264430999755859e+00
9.504441261291503906e+00,3.286092281341552734e+00
1.240143203735351562e+01,2.896990776062011719e+00
9.898627281188964844e+00,-2.502804756164550781e+00
1.165048694610595703e+01,1.751859664916992188e+00
6.520588397979736328e+00,-5.129898548126220703e+00
1.097014999389648438e+01,4.449561595916748047e+00
1.026736831665039062e+01,-7.027816772460937500e-01
7.667703151702880859e+00,-2.599665164947509766e+00
1.114017581939697266e+01,3.472472667694091797e+00
1.130062198638916016e+01,1.604461669921875000e-01
9.998223304748535156e+00,-1.302398681640625000e+00
9.856034278869628906e+00,-1.421890258789062500e-01
9.925480842590332031e+00,6.944656372070312500e-02
7.559255599975585938e+00,-2.366225242614746094e+00
1.086155796051025391e+01,3.302302360534667969e+00
1.288451766967773438e+01,2.022959709167480469e+00
1.002003002166748047e+01,-2.864487648010253906e+00
8.966504096984863281e+00,-1.053525924682617188e+00
